CNPJ;RAZÃO SOCIAL;NOME FANTASIA;MATRIZ/FILIAL;SITUAÇÃO CADASTRAL;DATA INICIO ATIVIDADE;DATA INICIO ATIVIDADE (BR);DESCRIÇÃO MOTIVO;DATA SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL (BR);CNAE PRINCIPAL;CNAE SECUNDÁRIO;NATUREZA JURÍDICA;CAPITAL SOCIAL;PORTE;OPTANTE SIMPLES;OPTANTE MEI;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;EMAIL
17.025.643/0001-92;KARINA GALHANO DOS SANTOS;MERCADO EZEQUIEL NUNES FILHO;1;ATIVA;16/10/2012;16/10/2012;NULL;16/10/2012;16/10/2012;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;S;N;PROFESSOR ABELARDO SOUZA;110;;BARRA DA LAGOA;88061110;SC;FLORIANOPOLIS;51;94714604;;;
17.107.001/0001-32;UNIAO SUPER MARKET LTDA;MERCADO UNIAO;1;ATIVA;31/10/2012;31/10/2012;NULL;31/10/2012;31/10/2012;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;200000.00;MICRO EMPRESA;N;N;LAURO LINHARES;345;;TRINDADE;88036002;SC;FLORIANOPOLIS;48;30240070;;;CONTATO@MERCADOUNIAOTRINDADE.COM.BR
18.245.871/0001-30;MINI MERCADO DO JOAO LTDA;MINI MERCADO ELLEN;1;ATIVA;03/06/2013;03/06/2013;NULL;03/06/2013;03/06/2013;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;15000.00;EMPRESA DE PEQUENO PORTE;S;N;GENERAL BITTENCOURT;425;;CENTRO;88020100;SC;FLORIANOPOLIS;48;96551170;;;schweitzer3@brturbo.com.br
17.364.631/0001-92;SUPERMERCADO RODRIGUES LTDA;SUPERMERCADO RODRIGUES;1;ATIVA;20/12/2012;20/12/2012;NULL;20/12/2012;20/12/2012;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;100000.00;DEMAIS;NULL;NULL;FRANCISCO MAGNO VIEIRA;2548;;RIO TAVARES;88048000;SC;FLORIANOPOLIS;48;32265027;;;ACORIANANFE@GMAIL.COM
03.714.371/0004-76;SUPERMERCADO SANTO ANTONIO LTDA;SUPERMERCADO SANTO ANTONIO;2;ATIVA;17/03/2014;17/03/2014;NULL;17/03/2014;17/03/2014;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;50000.00;DEMAIS;N;N;RAFAEL DA ROCHA PIRES;2190;;SAMBAQUI;88051001;SC;FLORIANOPOLIS;48;32630693;;;dpe1@assecontabil.com.br
23.059.663/0001-87;MERCADO ORIGINAL LTDA;MERCADO ORIGINAL;1;ATIVA;13/08/2015;13/08/2015;NULL;13/08/2015;13/08/2015;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;N;N;TERTULIANO BRITO XAVIER;480;;CANASVIEIRAS;88054600;SC;FLORIANOPOLIS;48;30246348;;;MUNICIPALIS@MUNICIPALIS.COM.BR
25.239.739/0001-81;VTC COMERCIO VAREJISTA DE ALIMENTOS LTDA;SACOLAO DA ECONOMIA;1;ATIVA;19/07/2016;19/07/2016;NULL;24/01/2022;24/01/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;99800.00;MICRO EMPRESA;NULL;NULL;JOAO GUALBERTO SOARES;3972;;SAO JOAO DO RIO VERMELHO;88060000;SC;FLORIANOPOLIS;48;30946611;48;30946611;CONTATOECONOMIA@LIVE.COM
27.328.205/0001-57;MINI MERCADO MMS LTDA;MINI MERCADO MMS;1;ATIVA;17/03/2017;17/03/2017;NULL;17/08/2023;17/08/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;15000.00;MICRO EMPRESA;N;N;DO GRAMAL;1521;;CAMPECHE;88063080;SC;FLORIANOPOLIS;48;32337916;;;
22.017.228/0001-27;COZINHA MERCADO SAO JORGE COMERCIO DE ALIMENTOS LTDA;COZINHA MERCADO SAO JORGE;1;ATIVA;09/03/2015;09/03/2015;NULL;09/03/2015;09/03/2015;Restaurantes e similares;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Sociedade Empresária Limitada;100000.00;EMPRESA DE PEQUENO PORTE;N;N;BREJAUNA;31;"LOJA: 1""";ITACORUBI;88034403;SC;FLORIANOPOLIS;48;32235514;;;FINANCEIRO2@MERCADOSAOJORGE.COM.BR
08.971.785/0001-51;TAVIANA EVANI DE SOUZA MATEUS LTDA;MERCADO TAVIANA;1;ATIVA;07/08/2007;07/08/2007;NULL;12/08/2024;12/08/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;N;N;JOAO PAULO;671;;JOAO PAULO;88030300;SC;FLORIANOPOLIS;48;32446216;;;
34.064.390/0001-85;MERCADO AGRONOMICA LTDA;MERCADO AGRONOMICA;1;ATIVA;28/06/2019;28/06/2019;NULL;28/06/2019;28/06/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;DELMINDA SILVEIRA;575;SALA COMERCIAL;AGRONOMICA;88025500;SC;FLORIANOPOLIS;48;99910164;;;PROTOCOLOS@CONTABILIDADEMAGNO.COM.BR
33.595.980/0001-71;MINIMERCADO & ACOUGUE DA HORA LTDA;ACOUGUE DA HORA - MINIMERCADO E PADARIA;1;ATIVA;13/05/2019;13/05/2019;NULL;13/05/2019;13/05/2019;Comércio varejista de carnes - açougues;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;N;N;TRES MARIAS;522;;INGLESES DO RIO VERMELHO;88058648;SC;FLORIANOPOLIS;48;36587109;;;SOCIETARIO@R4SOLUCOESCONTABEIS.COM.BR
37.212.607/0001-45;EDER MAURO DA CONCEICAO;CONVENIENCIA RIO TAVARES;1;ATIVA;22/05/2020;22/05/2020;NULL;22/05/2020;22/05/2020;Comércio varejista de bebidas;NULL;Empresário (Individual);1000.00;EMPRESA DE PEQUENO PORTE;N;N;DOUTOR ANTONIO LUIZ MOURA GONZAGA;4034;;RIO TAVARES;88048301;SC;FLORIANOPOLIS;48;84626368;;;EDERCONCEICAO@ICLOUD.COM
39.834.431/0001-99;BELAVI COMERCIO VAREJISTA DE MERCADORIAS LTDA;BELAVI MINIMERCADO;1;ATIVA;18/11/2020;18/11/2020;NULL;18/11/2020;18/11/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;PASTOR WILLIAM RICHARD SCHISLER FILHO;820;LOJA  2;ITACORUBI;88034100;SC;FLORIANOPOLIS;48;96022838;;;
42.507.266/0001-75;CONVENIENCIA BEER405 LTDA;CONVENIENCIA BEER 405;1;ATIVA;29/06/2021;29/06/2021;NULL;29/06/2021;29/06/2021;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;N;N;FRANCISCO MAGNO VIEIRA;3247;SALA  107;CAMPECHE;88065000;SC;FLORIANOPOLIS;48;96181795;;;GUIILHERMESOUZ20@GMAIL.COM
36.900.701/0001-24;ZERO GRAU CONVENIENCIA E COMERCIO DE BEBIDAS LTDA;ZERO GRAU CONVENIENCIA;1;ATIVA;08/04/2020;08/04/2020;NULL;08/04/2020;08/04/2020;Tabacaria;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;S;N;DAS AREIAS;92;;TAPERA;88049300;SC;FLORIANOPOLIS;48;88219599;48;84231668;CONVENIENCIAZEROOGRAU@GMAIL.COM
40.079.757/0001-37;MATHEUS GALHANO DOS SANTOS LENHARD;MERCADO VITORIA;1;ATIVA;10/12/2020;10/12/2020;NULL;10/12/2020;10/12/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;S;N;PROFESSOR ABELARDO SOUZA;148;;BARRA DA LAGOA;88061110;SC;FLORIANOPOLIS;51;93385617;;;CONTACERTACONTABILIDADE@HOTMAIL.COM
41.593.499/0001-75;MINIMERCADO SILVA & KNOBLAUCH LTDA;MERCADO JUNIOR;1;ATIVA;15/04/2021;15/04/2021;NULL;15/04/2021;15/04/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;600000.00;EMPRESA DE PEQUENO PORTE;N;N;FELIPE NEVES;802;LOJA  01;COLONINHA;88090421;SC;FLORIANOPOLIS;48;32483350;;;
43.586.543/0001-45;HORTIFRUTI CRISTOVAO LTDA;SACOLAO CRISTOVAO;1;ATIVA;20/09/2021;20/09/2021;NULL;20/09/2021;20/09/2021;Comércio varejista de hortifrutigranjeiros;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;N;N;LUIZ BOITEUX PIAZZA;5971;GALPAO;PONTA DAS CANAS;88056682;SC;FLORIANOPOLIS;48;84382328;;;VICTORBRESCIANICRISTOVAO@GMAIL.COM
01.936.465/0008-98;HIPPO SUPERMERCADOS LTDA;HIPPO SUPERMERCADOS;2;ATIVA;30/09/2021;30/09/2021;NULL;30/09/2021;30/09/2021;Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;NULL;Sociedade Empresária Limitada;22266936.00;DEMAIS;NULL;NULL;ALMIRANTE ALVIM;555;SALA  1;CENTRO;88015380;SC;FLORIANOPOLIS;48;40072204;48;32126600;FINANCEIRO@HIPPO.COM.BR
47.427.275/0001-70;MERCADO CAMPECHE LTDA;MERCADO CAMPECHE;1;ATIVA;04/08/2022;04/08/2022;NULL;04/08/2022;04/08/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;25000.00;MICRO EMPRESA;S;N;FRANCISCO MAGNO VIEIRA;1265;;CAMPECHE;88065000;SC;FLORIANOPOLIS;48;32368746;;;MERCADOCAMPECHE@HOTMAIL.COM
04.031.026/0013-91;HIPER SELECT SUPERMERCADOS LTDA.;HIPER SELECT SUPERMERCADOS;2;ATIVA;17/04/2023;17/04/2023;NULL;17/04/2023;17/04/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;6000000.00;DEMAIS;NULL;NULL;JOAO PIO DUARTE SILVA;1630;SALA  ET 01;CORREGO GRANDE;88037001;SC;FLORIANOPOLIS;48;91468636;;;CPD11@HIPERSELECT.COM.BR
31.331.091/0001-71;NILSON MACHADO MORAES;MERCEARIA BOA VISTA;1;ATIVA;24/08/2018;24/08/2018;NULL;29/09/2022;29/09/2022;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Empresário (Individual);30000.00;MICRO EMPRESA;NULL;NULL;VINTE E CINCO DE NOVEMBRO;51;;TRINDADE;88040445;SC;FLORIANOPOLIS;48;32098146;48;84369915;ODANILOADVOCACIA@HOTMAIL.COM
49.214.610/0001-87;MERCADO DAS MULTAS SERVICOS DIGITAIS LTDA;MERCADO DAS MULTAS;1;ATIVA;17/01/2023;17/01/2023;NULL;17/01/2023;17/01/2023;Atividade médica ambulatorial restrita a consultas;NULL;Sociedade Empresária Limitada;1000.00;MICRO EMPRESA;S;N;DOS DOURADOS;811;APT302;JURERE INTERNACIONAL;88053410;SC;FLORIANOPOLIS;41;32095554;;;SUPORTE@CONTABILIZEI.COM.BR
49.270.068/0001-80;ACOUGUE E MERCADO PIA LTDA;ACOUGUE E MERCADO PIA;1;ATIVA;20/01/2023;20/01/2023;NULL;20/01/2023;20/01/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;200000.00;MICRO EMPRESA;N;N;DARIO MANOEL CARDOSO;1164;ANEXO 1;INGLESES DO RIO VERMELHO;88058400;SC;FLORIANOPOLIS;48;91095244;0;0;ACOUGUEEMERCADOPIA@GMAIL.COM
56.985.646/0001-20;MERCADO COMPRE FACIL PONTA DAS CANAS LTDA;MERCADO COMPRE FACIL PONTA DAS CANAS;1;ATIVA;23/08/2024;23/08/2024;NULL;23/08/2024;23/08/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;N;N;JORNALISTA JAIME DE ARRUDA RAMOS;288;;PONTA DAS CANAS;88056750;SC;FLORIANOPOLIS;48;96255491;;;COMPREFACILPONTA@GMAIL.COM
57.131.607/0001-28;MINI MERCADO RIO VERMELHO LTDA;RV SUPERMERCADO;1;ATIVA;03/09/2024;03/09/2024;NULL;03/09/2024;03/09/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;15000.00;EMPRESA DE PEQUENO PORTE;S;N;JOAO GUALBERTO SOARES K24100;4458;;RIO VERMELHO;88060000;SC;FLORIANOPOLIS;48;84462472;0;0;MERCADORIOVERMELHO8@GMAIL.COM
44.208.488/0001-12;OBRAACABAMENTO MERCADO DIGITAL LTDA;OBRAACABAMENTO MERCADO DIGITAL;1;ATIVA;11/11/2021;11/11/2021;NULL;11/11/2021;11/11/2021;Atividades de intermediação e agenciamento de serviços e negócios em geral exceto imobiliários;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;JORNALISTA MANOEL MENEZES;35;SUBSL 01;ITACORUBI;88034060;SC;FLORIANOPOLIS;48;32072222;;;DANIEL@PROFATTO.COM.BR
50.182.190/0001-83;SACOLAO E MERCADO CASA NOVA LTDA;SACOLAO E MERCADO CASA NOVA;1;ATIVA;03/04/2023;03/04/2023;NULL;03/04/2023;03/04/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;200000.00;MICRO EMPRESA;N;N;DARIO MANOEL CARDOSO;1259;ANEXO 1;INGLESES DO RIO VERMELHO;88058400;SC;FLORIANOPOLIS;48;91129947;0;0;PAULOTATOFERREIRA@GMAIL.COM
55.896.840/0001-76;DANIELI PICCINI LTDA;DA ILHA SUPERMERCADO;1;ATIVA;11/07/2024;11/07/2024;NULL;11/07/2024;11/07/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Lanchonetes casas de chá de sucos e similares;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;CONSELHEIRO MAFRA;378;;CENTRO;88010100;SC;FLORIANOPOLIS;48;84802127;;;KOOPERARSUPERMERCADOS@GMAIL.COM
57.345.264/0001-02;MERCADO GAMING NEGOCIOS DIGITAIS LTDA;MERCADO GAMING;1;ATIVA;18/09/2024;18/09/2024;NULL;18/09/2024;18/09/2024;Atividades de intermediação e agenciamento de serviços e negócios em geral exceto imobiliários;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;JOSE CARLOS DAUX;5500;SALA 211BLOCO CAMPECHE A;SACO GRANDE;88032005;SC;FLORIANOPOLIS;21;92407185;;;MERCADOGAMINGMARKET@GMAIL.COM
57.545.137/0001-49;DALBOSCO BEMBOM LTDA;MERCADO BEMBOM;1;ATIVA;03/10/2024;03/10/2024;NULL;03/10/2024;03/10/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;GRACILIANO MANOEL GOMES;590;ANEXO 1;INGLESES DO RIO VERMELHO INGLESES;88058200;SC;FLORIANOPOLIS;48;96250101;0;0;RYAN_MARTINI@OUTLOOK.COM
57.558.085/0001-45;JMJP CONVENIENCIA LTDA;JMJP CONVENIENCIA;1;ATIVA;04/10/2024;04/10/2024;NULL;04/10/2024;04/10/2024;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;S;N;DEP  DIOMICIO FREITAS C05520;3393;TERREOSALA 16 B;CARIANOS;88047402;SC;FLORIANOPOLIS;48;99719786;0;0;JULIOBASTA1@GMAIL.COM
59.340.246/0001-55;MINIMERCADO CARLINHOS LTDA;MERCADO CARLINHOS;1;ATIVA;07/02/2025;07/02/2025;NULL;07/02/2025;07/02/2025;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;25 DE NOVEMBRO;17;ANEXO 5;TRINDADE;88040445;SC;FLORIANOPOLIS;48;32072070;;;ZILLMA-FERREIRA@HOTMAIL.COM
01.831.070/0001-54;ANTONIO PINHEIRO DE ANDRADE;MINI MERCADO ANDRADES;1;ATIVA;26/11/1996;26/11/1996;NULL;30/11/2002;30/11/2002;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);0.00;MICRO EMPRESA;S;N;MARCELINO SIMAS;420;;ESTREITO;88070020;SC;FLORIANOPOLIS;;;;;
58.017.067/0001-19;SHAKA CENTRINHO LTDA;SHAKA CONVENIENCIA E MINI MERCADO;1;ATIVA;07/11/2024;07/11/2024;NULL;07/11/2024;07/11/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;INTENDENTE JOAO NUNES VIEIRA;1803;SALA  01;INGLESES DO RIO VERMELHO;88058100;SC;FLORIANOPOLIS;48;91863380;;;SHAKACENTRINHO@GMAIL.COM
05.365.628/0001-04;MINI MERCADO WILPERT E SANTOS LTDA;MERCEARIA BORINELLI;1;ATIVA;24/10/2002;24/10/2002;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Lanchonetes casas de chá de sucos e similares;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;S;N;ANTONIO BORGES DOS SANTOS;838;;ARMACAO DO PANTANO DO SUL;88066400;SC;FLORIANOPOLIS;48;32379732;;;
60.548.638/0001-93;MERCADONLINE 24 E-COMMERCE LTDA;MERCADONLINE 24 HORAS;1;ATIVA;25/04/2025;25/04/2025;NULL;25/04/2025;25/04/2025;Comércio varejista de outros produtos não especificados anteriormente;NULL;Sociedade Empresária Limitada;10000.00;EMPRESA DE PEQUENO PORTE;NULL;NULL;JOSE CARLOS DAUX;4190;BLOCO B SALA  150A;SACO GRANDE;88032005;SC;FLORIANOPOLIS;31;95853429;;;LUCAS@MERCADONLINE24.COM.BR
02.622.767/0001-88;COMERCIAL ANTONIO MARCOS MAY LTDA;MINIMERCADO TONINHO;1;ATIVA;09/07/1998;09/07/1998;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;93700.00;MICRO EMPRESA;S;N;CUSTODIO FIRMINO VIEIRA;998;;CAIEIRA SACO LIMOES;88045300;SC;FLORIANOPOLIS;48;99676832;;;ANTONIOMARCOS_MAY@YAHOO.CM.BR
02.817.857/0001-24;LUCIANO CARLI DA SILVA;MERCADO FAGUNDES;1;ATIVA;29/10/1998;29/10/1998;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);0.00;MICRO EMPRESA;NULL;NULL;JOAO NUNES VIEIRA;601;;INGLESES;88058000;SC;FLORIANOPOLIS;;;;;
06.249.215/0001-27;BAR E MINI MERCADO NOSSA SENHORA APARECIDA LTDA;BAR E MINI MERCADO NOSSA SRA APARECIDA;1;ATIVA;06/05/2004;06/05/2004;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;6000.00;MICRO EMPRESA;S;N;DO MARISCO;97;;INGLESES;88058090;SC;FLORIANOPOLIS;48;2693501;;;suprema@contabilidadesuprema.com.br
81.388.761/0001-64;FRANCISCO FERREIRA LOPES JUNIOR & CIA LTDA;MERCADOS BARATISSIMO;1;ATIVA;19/07/1989;19/07/1989;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Lanchonetes casas de chá de sucos e similares;Sociedade Empresária Limitada;0.00;MICRO EMPRESA;N;N;DUQUE DE CAXIAS;SN;;SACO DOS LIMOES;88045251;SC;FLORIANOPOLIS;48;33335125;48;33480504;
85.338.150/0001-62;INEIDE ROSICLER SCHWANTES;BAR E MINI MERCADO DO CHICO;1;ATIVA;01/07/1992;01/07/1992;NULL;23/12/2000;23/12/2000;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);48600.00;MICRO EMPRESA;S;N;NOSSA SENHORA DO AMPARO;163;;INGLESES DO RIO VERMELHO;88058220;SC;FLORIANOPOLIS;48;32693659;;;DANI_GIACHINI1995@HOTMAIL.COM
82.925.124/0001-42;TANIA REGINA CORREA DA ROSA;MINI MERCADO CORREA;1;ATIVA;22/02/1991;22/02/1991;NULL;21/12/2006;21/12/2006;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);0.00;MICRO EMPRESA;NULL;NULL;CLEMENTINO DE BRITO;10;;CAPOEIRAS;88070150;SC;FLORIANOPOLIS;;;;;
07.111.328/0001-24;NEIVA BONIFACIO;MERCEARIA SORVEMAX;1;ATIVA;25/11/2004;25/11/2004;NULL;25/11/2004;25/11/2004;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Empresário (Individual);0.00;MICRO EMPRESA;N;N;MARIA LUZ SILVEIRA;660;SALA  ANDAR TERREO;RIO VERMELHO;88060231;SC;FLORIANOPOLIS;48;33695939;48;33695739;ssccontabil@gmail.com
04.126.227/0001-39;ANA HEINZEN LEHMKUHL;VERDUREIRA E MERCEARIA ANA;1;ATIVA;25/10/2000;25/10/2000;NULL;03/11/2005;03/11/2005;Comércio varejista de hortifrutigranjeiros;NULL;Empresário (Individual);0.00;MICRO EMPRESA;N;N;MADRE MARIA VILAC;S/N;LOTE 236;CANASVIEIRAS;88054000;SC;FLORIANOPOLIS;48;2661215;;;
00.761.183/0001-68;MINI MERCADO ANA PAULA LTDA;MINI MERCADO ANA PAULA;1;ATIVA;18/08/1995;18/08/1995;NULL;07/05/2005;07/05/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;EMPRESA DE PEQUENO PORTE;S;N;JOAO PIO DUARTE SILVA;1219;;CORREGO GRANDE;88037001;SC;FLORIANOPOLIS;48;91524143;;;DJEISON_@HOTMAIL.COM
08.256.114/0001-09;CBF SUPERMERCADO LTDA;POKO PRECO SUPERMERCADO;1;ATIVA;29/08/2006;29/08/2006;NULL;18/01/2021;18/01/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;N;N;CANDIDO PEREIRA DOS ANJOS;554;;SAO JOAO DO RIO VERMELHO;88060300;SC;FLORIANOPOLIS;48;33045756;48;33045756;contabilidade@intellectus.srv.br
08.923.585/0001-23;MINIMERCADO PUCCI LTDA;MERCADO PADARIA E ACOUGUE DIOGO;1;ATIVA;05/07/2007;05/07/2007;NULL;05/07/2007;05/07/2007;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;JOAO PAULO;1461;SALA  02;JOAO PAULO;88030300;SC;FLORIANOPOLIS;48;32245800;;;
10.902.970/0001-36;MERCADO OESTE LTDA;MERCADO LUA NOVA;1;ATIVA;18/06/2009;18/06/2009;NULL;18/06/2009;18/06/2009;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de carnes - açougues;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;N;N;JAGUARIBE;118;;INGLESES DO RIO VERMELHO;88058467;SC;FLORIANOPOLIS;48;33694418;;;
82.956.160/0037-84;MUNDIALMIX COMERCIO DE ALIMENTOS LTDA;SUPERMERCADOS IMPERATRIZ;2;ATIVA;18/08/2009;18/08/2009;NULL;18/08/2009;18/08/2009;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;2616000.00;DEMAIS;NULL;NULL;VIRGILIO VARZEA;587;;MONTE VERDE;88032000;SC;FLORIANOPOLIS;48;33340383;48;32794100;NFE@SUPERIMPERATRIZ.COM.BR
07.888.923/0001-70;LOJA DE CONVENIENCIAS FLORIPA LTDA;CONVENIENCIAS FLORIPA;1;ATIVA;02/03/2006;02/03/2006;NULL;02/03/2006;02/03/2006;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;70000.00;EMPRESA DE PEQUENO PORTE;S;N;SC 401;4290;ANEXO;SACO GRANDE;88032005;SC;FLORIANOPOLIS;48;32480706;;;
82.956.160/0018-11;MUNDIALMIX COMERCIO DE ALIMENTOS LTDA;SUPERMERCADOS IMPERATRIZ;2;ATIVA;07/07/1992;07/07/1992;NULL;31/12/2004;31/12/2004;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;2616000.00;DEMAIS;NULL;NULL;JORNALISTA MAURICIO SIROTSKY SOBRINHO;5451;;JURERE;88053701;SC;FLORIANOPOLIS;48;32794340;48;32794100;janaina@superimperatriz.com.br
09.362.251/0001-90;SONIA APARECIDA FERREIRA DE MORAES TRINDADE;BAR E MERCEARIA MORAES;1;ATIVA;29/01/2008;29/01/2008;NULL;29/01/2008;29/01/2008;Bares e outros estabelecimentos especializados em servir bebidas sem entretenimento;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Empresário (Individual);5000.00;MICRO EMPRESA;NULL;NULL;25 DE NOVEMBRO;64;CASA;SERRINHA;88040445;SC;FLORIANOPOLIS;48;32258146;48;32258146;
08.276.971/0001-70;RAMOS E GARCEZ MINI MERCADO LTDA;RAMOS E GARCEZ MINI MERCADOS;1;ATIVA;31/08/2006;31/08/2006;NULL;31/08/2006;31/08/2006;Bares e outros estabelecimentos especializados em servir bebidas sem entretenimento;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;S;N;LAURINDO JANUARIO DA SILVEIRA;2460;;CANTO DA LAGOA;88062550;SC;FLORIANOPOLIS;48;32346895;;;
